DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,censuscode,_sum,_sum_1,_sum_2,_sum_3,_sum_4,_sum_5,_sum_6,_sum_7,_sum_8,_sum_9,_sum_10,_sum_11,_sum,_sum_1,_sum_2,_sum_3,_sum_4,_sum_5,_sum_6,_sum_7,_sum_8,_sum_9,_sum_10,_sum_11
Thiruvananthapuram,Kerala,32,14,601,19630.45,24397.93998,20647.36002,19965.00998,14632.76998,16714.40001,9950.79001,22270.99,7560.459998,18576.37,19733.21999,19071.49001,18195.34,18942.94999,21878.25,21377.33001,19016.59999,20307.94,18855.56,14495.39,18084.52,16358.56998,17054.73,20819.20001
Thiruvarur,Tamil Nadu,33,18,619,7264.289994,11470.49999,12104.43999,13243.79998,11787.14999,12437.67999,6270.109989,9505.739996,9779.789992,10911.65998,9883.059993,9705.560001,7005.59999,8155.249994,10735.63999,10657.26999,11169.96,6752.579992,10044.83999,5265.16,8721.569986,9268.629987,7597.069989,7605.529991
Thoothukkudi,Tamil Nadu,33,26,627,16892.59999,24197.17997,23436.54997,22947.65997,21768.67997,19464.76998,15630.94,31325.95999,19682.28,26116.62999,22285.53997,26184.32998,18320.88,18408.16999,23596.84997,23737.19998,25768.73998,27929.13999,25774.94999,20902.75,23091.67998,24263.83998,17282.57,18161.87
Thoubal,Manipur,14,5,276,2597.829997,3214.7,3804.52,3666.789995,3308.699995,1582.259999,224.1099995,2380.189996,2464.629997,3370.199999,3799.279997,3688.979994,3385.38,3593.249996,3256.07,3783.139999,3521.109998,3155.129998,2557.389997,2578.139997,2361.439999,3042.089994,3161.809998,3308.979998
Thrissur,Kerala,32,7,594,14135.43999,18020.76,15937.43,15502.77999,12654.82999,9449.049994,3714.569995,6587.229994,13793.83999,13093.96999,16880.54999,19471.49999,13875.22,14328.81999,16183.99,14836.46999,15283.84999,16932.31999,13984.23999,11717.71,13207.04999,14968.47999,14038.04,16517.68
Tikamgarh,Madhya Pradesh,23,7,424,18063.38998,28140.74997,26198.73997,29406.09999,28032.08998,20307.71997,20093.57997,14189.73996,15182.62995,25631.42998,29854.51997,31202.03998,33260.30998,28531.09997,30356.16998,32019.42997,32820.27999,26366.66997,11750.23999,12553.19,16952.72996,24141.57997,24677.89998,22198.63999
Tinsukia,Assam,18,10,309,22159.60004,27239.06996,25741.14998,23772.23001,24491.47993,194568.7391,12732.46999,23686.76001,12877.68998,99243.649,32958.50998,91189.36068,22170.91997,27483.66002,31491.4,39057.72001,26059.78003,30448.64995,23608.55998,26999.61988,25864.55993,26901.13001,28513.77003,25111.74
Tirap,Arunanchal Pradesh,12,10,254,687.9400004,3537.82001,3599.880005,3756.090008,3595.560009,3187.35,758.6199997,2793.430004,3467.55999,3594.210009,3835.030002,4039.37001,1976.25,1896.000001,2867.720001,2784.660001,3024.249999,3231.729999,1594.190002,2102.760001,2735.850002,3196.990007,2958.709998,1969.38
Tiruchirappalli,Tamil Nadu,33,13,614,25030.16999,33370.72999,31488.68998,29809.61001,29914.66998,30977.10999,20335.29,8497.929987,30213.25999,29642.04997,27880.99999,31095.44999,24727.19,24716.65998,30562.89,30189.16999,30266.11,28429.94996,33171.08999,15173.54001,26787.62997,26391.11998,23837.37997,23873.86999
Tirunelveli,Tamil Nadu,33,27,628,27306.97999,35748.01001,34856.73999,34565.11997,33442.54999,32419.14998,20840.26998,46987.45997,26522.86,34790.55998,31453.24997,34402.15995,28430.9,28895.04997,36539.56,37328.41999,37716.27999,41304.60997,40296.38,33179.28997,32908.01998,34538.82999,27990.26997,27235.63997
Tiruppur,Tamil Nadu,33,32,633,27589.24997,38067.66999,35907.40999,35049.69999,32453.93,35377.67999,19362.50997,29414.35,39610.02,36863.59997,30809.27999,40004.51998,28049.09,29577.03,35927.77999,34697.03999,35322.31,34278.04998,39438.96999,14033.4,24696.57,33307.90998,26516.30998,27234.91999
Tiruvannamalai,Tamil Nadu,33,5,606,17997.23999,28583.46998,29182.12999,29569.81998,24460.43999,29141.11998,22579.53998,15518.77999,16374.06998,25607.91999,22219.25997,25592.79996,17391.27999,22095.98997,28191.60999,26102.30999,24691.41998,26054.69997,21352.10998,2146.929999,18576.57998,20560.91997,17269.85999,17199.66998
Tonk,Rajasthan,8,22,120,15605.74,27092.15995,24719.57996,25933.20993,22833.54993,20813.09998,18042.58,20358.94994,20788.04996,20962.10997,24939.07997,27946.92993,17869.27999,20839.71,24482.95,23890.70997,24391.18995,19626.14001,15976.65,15642.3,17173.11002,23526.64995,19497.20999,17010.19
Tuensang,Nagaland,13,7,267,847.73,4370.690011,4261.240005,4679.050005,4488.820009,4103.449999,1019.5,3428.930002,5450.609987,4549.730016,4930.790003,4845.890018,2311.390001,2287.759999,3092.61,3517.370003,3689.710003,4121.110009,1843.290002,2235.880002,3405.260002,4198.260008,3577.519996,2474.589999
Tumkur,Karnataka,29,17,571,39681.67,58186.22996,59140.97996,56948.45996,49071.61995,49350.12997,34973.70997,33353.21999,42082.02995,42782.42997,49829.91995,55095.83997,43543.52997,43539.49999,57335.05996,50809.59993,49496.77993,57259.24996,50481.68996,45445.32998,41243.46995,47833.41993,45148.09997,41792.52999
Udaipur,Rajasthan,8,32,130,40408.46997,59306.03999,54587.13993,56651.09993,52497.87992,41304.92998,41137.61997,32119.88993,41970.87993,49922.55996,51008.22999,54530.92994,41989.25999,47884.09999,56245.91996,57886.20995,51186.87995,44007.33998,34748.67,24616.54002,39229.75995,51279.97999,42360.92999,39533.15
Udalguri,Assam,18,27,326,4247.829998,7067.37999,7233.129991,7097.699982,5842.349981,5510.519987,643.0299997,4902.899989,5871.889976,7097.839989,8640.279992,8541.639997,8042.199987,8272.509992,6650.409988,6855.139989,5560.209987,5718.029985,2340.399995,3155.149998,5236.519988,7749.429991,6936.009986,6594.469992
Udhampur,Jammu & Kashmir,1,19,19,8835.359998,11492.43,11083.13999,10823.16999,11163.26998,10201.03999,8953.659985,9728.359988,10384.22999,13440.44999,13259.44,13683.86998,10561.25999,10148.93,11507.02,11154.79999,10518.21,9156.73,8194.819991,7841.989991,9018.379996,13650.45999,10933.15999,10221.99
Udham Singh Nagar,Uttarakhand,5,12,67,25720.41001,36780.22999,28926.06999,30514.22,28488.93998,26214.14998,24094.20999,25842.4,22345.16999,31436.25,30236.45997,43454.35999,33379.20999,29672.07999,35197.09997,31698.76999,32485.41999,23276.73,25256.37999,23486.02999,24976.64001,35041.54999,34117.95,32622.32001
Udupi,Karnataka,29,15,569,7269.05999,11873.08999,12535.74999,13775.61997,10588.81998,9395.86998,1757.239996,6848.969988,9322.389993,9871.300001,10159.91999,12529.14999,7235.410001,8595.229988,10732.00999,9978.209995,11192.58,11447.43998,9930.869991,5583.939997,5348.419996,10744.54999,8373.539999,8287.699992
Ujjain,Madhya Pradesh,23,18,435,29070.95001,41457.02998,40222.28996,47721.37997,35965.41995,26601.30994,29863.37996,21213.41996,12704.48998,33778.74996,35841.62997,42827.10999,33193.95997,33482.19995,39430.24995,47772.41994,43033.76999,35031.50994,25408.26002,15620.52998,21384.32997,30792.78996,30775.54996,30272.16001
Ukhrul,Manipur,14,8,279,1349.750003,7355.779996,10647.85001,12521.60999,9295.560001,6896.780009,415.7299997,6568.760005,8003.56,7906.830023,7681.539992,8240.75003,3936.819997,4619.15,7216.079998,6819.83,7478.550002,7329.300011,3755.990003,4227.090003,5978.840006,7572.820018,5598.440006,3860.699997
Umaria,Madhya Pradesh,23,14,431,5440.230001,12357.6,12873.69999,14558.20996,13580.90997,8098.990001,8263.709993,10364.83998,8120.819995,14592.75998,12168.7,15855.24996,8604.760002,9835.770006,11411.18,13976.06999,15078.95998,11603.38999,7996.350007,7428.180004,11682.99998,15696.80999,10271.03,8670.859994
Una,Himachal Pradesh,2,7,29,5863.700006,8573.419986,7387.909986,6723.789994,7619.349988,6685.819986,6343.819983,6145.259991,6775.679989,8621.219986,7772.749987,9876.059995,6154.829993,6061.339996,7330.739998,7470.149993,7090.019995,6653.07999,5861.040002,6301.689989,6049.349998,9374.679986,8610.869995,7184.399993
Unnao,Uttar Pradesh,9,25,156,19474.42998,30204.59998,26821.98998,26699.53,24287.99998,24748.43997,21582.84997,20738.26998,20028.58996,25118.08998,27904.97998,32208.99998,24844.09998,24340.43999,31033.59998,27334.65998,29559.78999,23803.13997,19831.87997,17082.12998,18055.78995,27550.09998,25968.26997,23718.50999
Upper Siang,Arunanchal Pradesh,12,8,252,-71.00000014,9173.470016,8472.060009,13410.62998,11104.10003,8107.340009,5194.52001,9494.740012,13212.29999,10139.06003,8810.850008,12071.77005,4491.23,6314.530002,8131.450006,8024.780005,9411.530003,10454.73003,4555.05,4197.520002,11524.50999,9998.670026,9957.230023,3401.559998
Upper Subansiri,Arunanchal Pradesh,12,5,249,-599.5199995,8622.660014,8812.220013,11811.34998,11188.34003,10962.02001,7378.260017,9215.800012,13370.91997,10607.08004,8249.280007,11465.87005,4151.789998,6191.740006,7705.35,7809.440005,8221.640013,9179.630027,6420.540004,5026.580002,9677.969998,9955.45003,8770.920011,3186.369997
Uttar Dinajpur,West Bengal,19,4,330,15282.36998,19224.97999,20910.04999,20233.42999,14673.85998,9917.379985,5285.69999,11831.82998,14536.8,16928.69998,17951.15,25765.2,16060.68998,19027.97998,18409.02,17000.67,15374.76998,15070.89998,11354.72998,11385.99,12706.76998,24257.47999,19116.39999,16669.28999
Uttara Kannada,Karnataka,29,9,563,10430.93999,23101.87,25098.08002,27543.14991,25341.61996,15095.32996,6174.009989,17478.91999,13742.07997,19920.26002,22086.58999,25170.02002,10784.92999,16131.04999,20564.46999,20362.59001,22148.35001,20492.88998,12165.87999,13208.40001,11163.06,20330.7,14692.54,12906.17999
Uttarkashi,Uttarakhand,5,1,56,7519.030007,16601.03004,16014.38002,17680.63998,18399.12998,16682.45002,16579.63001,14492.99003,15646.99006,17081.51006,19734.29998,21701.90993,10836.59,11154.55,15109.56003,14104.07003,16399.72003,17519.75002,11882.65001,11733.32,13047.76001,19685.51995,16069.57001,11120.5
Vadodara,Gujarat,24,19,486,71131.24999,80454.89996,76619.20001,73105.22002,69923.85998,72387.9302,57913.57998,45282.01992,21939.49996,63626.30993,66524.41997,73981.57998,68935.46002,70614.78996,75898.79998,78977.06997,72547.88999,66224.28,43434.79,32465.88003,45908.15003,69967.23999,62015.09,63917.52997
Vaishali,Bihar,10,18,220,18958.55999,22650.62998,21703.17,20863.86999,18229.77999,11121.84999,12306.76999,17300.98999,21419.01999,17315.69999,21660.46999,38832.23002,18454.96,21218.25,20728.49999,18718.73,19420.44,18982.72,13373.8,13268.40999,14379.02,29755.51,23806.21999,20333.52999
Valsad,Gujarat,24,24,491,17750.24,21970.41998,22506.03998,22057.40999,21632.01998,20060.44,18222.15997,7260.309999,9947.119989,17691.86998,18092.88998,21678.99999,18409.20998,19052.96999,21165.85998,20617.35999,21660.00999,18677.14999,12985.02,10327.59001,12260.87999,20066.29,16796.76999,17214.81999
Varanasi,Uttar Pradesh,9,66,197,30716.69999,39033.89001,33247.65001,29328.74001,26746.71999,16670.07002,24582.34997,19553.46,23301.93999,25271.96001,33665.28002,42120.56005,33315.81001,35760.21,36972.17,31877.11,35370.78999,31298.19999,22936.48001,23334.66,23824.02998,30370.73999,33220.51999,29653.35998
Vellore,Tamil Nadu,33,4,605,31200.22999,42783.80999,40655.89997,40412.69998,34065.56997,40874.78998,27775.56999,20242.75,16258.17999,39337.92999,33750.96999,32614.00998,33114.07999,34973.49999,41443.29999,39504.64998,37211.21999,41538.36996,41914.49999,26598.58001,33565.24997,33137.16999,30230.78001,28717.72997
Vidisha,Madhya Pradesh,23,26,443,15575.49999,28475.09995,28404.29993,108037.65,32423.28994,20309.19998,25143.94995,18886.97994,5637.439991,28675.48994,25446.73995,31971.46995,21377.6,22335.40999,27837.59995,49926.64995,45861.20996,26147.61995,11505.51999,16929.00998,17511.84997,28635.99994,21004.93998,18964.88999
Viluppuram,Tamil Nadu,33,6,607,24850.61999,37106.86998,36146.85997,36186.87998,32851.82998,36975.59998,30546.05999,20030.37998,28259.63997,33544.41997,29070.83998,33177.37997,26513.45999,29367.00997,36889.96998,33935.52998,35363.10998,37320.35996,34014.61997,6652.149979,22955.91999,28197.14997,23860.33998,24852.61998
Virudunagar,Tamil Nadu,33,24,625,15209.68999,22183.37999,21897.66998,21236.00998,20256.76999,19583.40997,8772.890004,25956.75999,19035.34999,19581.38998,17844.43997,23360.87999,15195.1,16213.36999,21292.41998,22224.31998,21315.64998,23507.64998,21396.38998,19328.23999,15899.78,19817.58999,15784.37999,13169.28999
Visakhapatnam,Andhra Pradesh,28,13,544,43771.36002,61631.07,63154.17,63542.17992,59372.60994,53370.58001,63467.09992,7714.649998,51374.21,51625.48003,62242.96998,61493.52002,47429.03995,58048.65002,62485.29995,64234.10001,55310.29001,59369.82,54286.71992,49524.72005,22865.06005,58620.37005,56145.90999,51918.79997
Vizianagaram,Andhra Pradesh,28,12,543,7550.979995,16973.25998,18099.32997,20665.02996,19139.70996,15348.75999,14467.32,3013.369999,17615.09996,16006.31998,18633.3,18621.83998,11388.41999,15843.03,17189.42999,18318.77999,17002.42998,16829.25999,8294.769997,9310.159986,9330.519995,14997.07999,13787.91,12016.00999
Warangal,Andhra Pradesh,28,9,540,35239.97999,56399.25995,57576.55996,58270.61994,55145.83996,50206.15993,11333.57999,11284.91999,42593.07994,46408.02993,56565.66996,61431.37998,36033.4,40382.11997,54759.59993,48287.11993,48972.78993,43187.79995,5651.089997,44376.54994,4591.250001,44836.55996,39966.59999,37154.79999
Wardha,Maharashtra,27,8,504,19320.65999,32803.95996,29097.72995,28466.00995,29261.75997,8664.969992,22770.80996,25241.30997,15365.35997,23622.54995,28949.30997,34774.81996,23425.36999,26894.78996,26858.98998,25960.29997,27335.44997,16402.29997,860.0199996,19077.11997,1034.009999,26229.28995,24026.36998,23638.86999
Washim,Maharashtra,27,6,502,10281.47999,20628.81997,18160.40996,19868.20997,18620.74996,14327.18999,12464.90998,15625.08996,7902.649982,13882.76997,18009.86997,20045.22996,15727.76999,18133.92999,18911.35996,18204.41997,17102.42997,18333.96997,978.4699986,12551.57997,7927.459984,16144.22997,12383.76,11891.44999
Wayanad,Kerala,32,3,590,1774.689998,4731.399995,4827.64999,4867.509988,2994.019996,5667.80999,670.7799989,408.0499982,3902.449995,4268.359997,4068.509998,5296.929988,1849.270001,2776.57,4306.309996,3842.119999,4495.709994,5563.219986,3891.709996,367.1899993,2527.820002,3156.130001,2952.060001,2730.01
West,NCT of Delhi,7,7,96,21579.25995,25220.62997,23780.16,21462.22003,20543.92002,20274.12001,18901.70001,17819.61001,20035.34995,20732.51003,23311.77004,28285.14998,22967.44,22714.93997,25767.08002,24406.63996,21710.74003,21432.67999,21039.57999,17921.72,20597.76,26176.87001,21364.71003,18908.54997
West,Sikkim,11,2,242,871.7899998,2291.339998,2429.619999,3027.779993,2390.799997,2609.829999,2280.749994,2144.689997,2820.129991,2415.120002,2684.000001,3051.090003,1525.029998,1884.679998,2316.809999,2503.959996,2365.070002,2582.249999,1518.510001,1457.259999,2034.849998,2845.569999,2255.269997,1597.399999
West Garo Hills,Meghalaya,17,1,293,1587.969998,5563.860017,6233.610013,10012.03997,8816.239987,7331.939996,1144.250001,6432.920002,4905.260002,9395.119987,10651.82999,12149.57997,4421.559999,4748.989999,9421.979989,9210.199989,7070.220001,7890.249995,5700.240003,5606.29,7937.799999,10363.32998,9558.909996,9501.599996
West Godavari,Andhra Pradesh,28,15,546,25093.28999,38197.72996,40737.25996,38932.78996,34801.54997,34251.93996,19312.60997,1341.489999,29339.56996,29683.79996,37986.59998,35826.08997,29724.74998,35416.15997,39731.27997,38374.08997,35520.09996,32951.14997,15561.64999,28556.92998,9047.409995,31598.21997,29729.56998,34401.11998
West Kameng,Arunanchal Pradesh,12,2,246,5.169999674,8812.780025,7916.520004,10454.58999,8080.230013,8307.340023,5917.889995,7529.40001,10187.11001,8915.460027,8018.99,10003.77004,3910.779997,5330.350002,6675.830004,7424.120003,7913.250012,8200.030017,5335.020002,5618.480002,10225.29,9314.880034,6987.839999,3143.529997
West Khasi Hills,Meghalaya,17,4,296,2564.739997,9551.990013,12835.82001,13778.35997,9704.920016,7016.970004,1854.990001,8114.220005,10673.35,10641.96003,9595.859998,11580.71001,5544.009996,6770.299999,8451.849992,9163.190016,9507.190012,8687.080011,7056.350008,5122.220004,8070.660003,10662.49001,7768.749996,4902.069999
West Nimar,Madhya Pradesh,23,23,440,16017.42999,28358.03996,29672.90995,31581.62995,28235.11994,9299.429977,21218.53998,17305.16997,17375.52996,29399.13994,24500.18997,29716.03994,17248.23,21962.54998,25695.19999,29324.19996,27700.11996,23467.78997,4344.489994,10167.42999,14779.21,30408.48995,18507.36999,17029.46
West Siang,Arunanchal Pradesh,12,6,250,-668.9599976,11444.36002,10799.43002,13979.45998,13082.31003,14897.79,6141.030013,11964.96001,15866.47998,12549.19005,10351.15001,14396.65006,5033.639997,6962.080004,8945.780007,9636.300006,9864.320009,11675.47003,7183.759999,6188.820004,12239.55001,11786.98003,10732.83002,3587.769997
West Tripura,Tripura,16,1,289,19343.67998,23569.98998,23550.72999,22791.18999,17850.34999,15002.62,11137.78999,14830.77999,1640.530001,19486.84999,20486.56999,25969.60998,22832.07001,25393.21999,19874.3,16128.60999,16562.78999,15766.96999,13344.80998,13790.15999,8216.230003,28676.97998,22503.76999,22948.01998
Wokha,Nagaland,13,4,264,1606.839997,3729.920004,4281.249998,4157.459993,4174.259991,3551.559996,973.6400004,3628.029993,4153.969984,3863.569996,4490.24,4217.999988,2268.510002,2667.639999,2933.229998,3356.42,3329.48,3265.739998,2173.030001,2239.9,3337.650002,3657.559999,3010.289999,2881.579998
Yadgir,Karnataka,29,26,580,11918.33999,19483.36996,20282.38996,20417.64995,17761.95995,21266.79998,10219.07998,13578.17998,11543.23997,14029.08999,18480.13,19444.60997,16207.19,17042.40998,19393.67998,17959.23998,18702.77997,15359.85999,12501.72998,15690.48,7040.379994,18764.56999,15238.4,13404.22
Yavatmal,Maharashtra,27,14,510,31775.51999,59516.93995,52476.2899,55064.38991,49960.59992,14528.95999,39636.94994,33832.10996,26468.20996,40774.66993,52034.63994,58075.65991,43484.20997,51310.71997,52428.26994,47916.59993,47614.36993,40665.60994,1788.240001,34566.81996,21769.07999,49514.60989,39510.75998,39081.96998
Zunheboto,Nagaland,13,3,263,1521.349999,3062.700001,3079.790002,3381.779997,2924.699998,2652.409999,670.369998,2293.290003,3135.339995,2872.879997,4472.300001,3349.140001,2257.709997,2382.750002,2188.170001,2516.32,2550.97,2550.020002,1507.150001,1782.71,2499.719999,2933.960001,2585.389997,3060.920003
Kabeerdham,Chhattisgarh,22,8,407,11210.91999,19023.50999,15918.93999,16683.67997,15608.91998,3705.189993,11555.02999,9906.469997,11936.98998,16192.66,17180.72,21215.02999,16238.82,16928.21999,17626.41999,19043.68999,20928.82,13878.61999,4665.129998,8104.569991,6241.609994,22416.35,14774.67999,14154.23999
Yamunanagar,Haryana,6,3,71,12686.97001,17695.98999,15021.54999,15950.65,15021.47999,13741.80999,13235.2,11299.07,14313.03999,16649.40998,15097.05,20604.68001,16922.25,14865.86998,16791.06999,17056.91001,14634.69998,13845.95,11930.35999,12573.22,12984.08,22011.58001,19057.8,16319.77999
Jind,Haryana,6,9,77,15435.57,21334.32999,20222.02999,20789.6,18352.74999,14622.50998,15629.64998,15869.27999,18214.07999,21529.60999,22038.91,24865.31,18014.72,17333.28999,17765.21998,20740.61,18988.25,14053.02998,14888.59997,13701.27998,16974.04,22870.24998,20366.15999,18739.98
Dausa,Rajasthan,8,11,109,20266.93999,30911.33999,29595.18998,29960.41998,25662.59998,20409.22999,20512.05998,18416.40999,19745.86998,24752.95999,28327.77,30254.64998,31443.71,32034.93998,36088.69,33335.36,32218.58998,22438.79998,16986.44998,18066.17999,18757.42999,29387.54999,24894.39998,22736.98999
Karauli,Rajasthan,8,9,107,21453.41998,33128.70999,30442.03999,29952.43997,26026.41997,21333.01997,21358.25997,17281.13998,19433.36997,21723.74999,24994.81999,28493.60998,22965.47,25990.53999,34953.9,32298.03998,32620.11998,22711.02998,17774.55999,21255.35998,19136.36999,28080.90998,24560.19999,22449.02999
