DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,censuscode,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean
Hugli,West Bengal,19,12,338,1.700992408,1.861294147,1.88640675,1.918444263,1.56652782,1.494272002,1.358035883,1.110937205,0.001121009,1.806947493,1.730926539,2.62466721,1.713385607,2.238173891,1.815613198,1.83214541,1.873404428,1.812865566,1.440063986,1.499510068,1.25678941,2.775172199,1.732686783,1.646893545
Hyderabad,Andhra Pradesh,28,5,536,50.75353807,55.61659839,47.95493743,38.21042096,38.80721278,42.7240273,43.1720706,14.04566556,39.80932881,34.31288967,49.83976111,49.18233218,54.28284412,51.42044357,52.79015924,46.06923782,49.78424351,50.94143332,0,44.46359497,0,50.12745157,50.81985214,46.71294655
Idukki,Kerala,32,9,596,0.23221568,0.511594044,0.476028768,0.488292815,0.417926059,0.225167816,0.066113728,0.583337819,0.402939097,0.41076716,0.413507318,0.510608596,0.200438678,0.296259673,0.452959707,0.436597409,0.416676901,0.482906711,0.464314013,0.137230821,0.307931948,0.348240242,0.29575244,0.295431948
Imphal East,Manipur,14,7,278,1.572183738,1.755624073,1.899174233,1.731733895,1.438637803,0.45721436,0.008312566,1.17914678,1.041362196,1.493277718,1.968519535,1.86357339,1.734800424,1.922057021,1.643645195,1.787516368,1.717831044,1.508705384,0.840994719,1.280329461,0.951237591,1.475993663,1.78009081,1.875469903
Imphal West,Manipur,14,6,277,0.143322475,0.42609772,0.443693812,0.543576545,0.4264886,0.30306189,0.005237785,0.319570032,0.306899023,0.39058632,0.400110748,0.4944886,0.271511401,0.325934853,0.381752443,0.396188926,0.332925082,0.377368078,0.121055374,0.258703583,0.259263843,0.427387622,0.336899023,0.242306189
Indore,Madhya Pradesh,23,22,439,2.780881079,3.449605608,3.138706373,3.070836194,2.732993745,1.928420922,2.098677627,1.342768307,0.394655537,2.678047205,2.645916884,3.258340226,2.809205162,2.782242787,3.087314908,3.321965905,3.034113372,2.750649081,1.309240468,0.829134556,1.360568388,2.696305728,2.683240869,2.696998182
Jabalpur,Madhya Pradesh,23,34,451,1.291579575,1.828345995,1.620188963,1.713351586,1.471839882,0.930127646,1.38516756,0.345534302,0.345776483,1.814146388,1.499192472,1.966161735,1.577876673,1.622817476,1.719130769,1.895048783,2.173710616,1.445279395,0.669787899,0.772586479,1.251151903,2.351106782,1.591155374,1.56764876
Jagatsinghapur,Odisha,21,11,380,2.285162857,2.641462227,2.567043193,2.370198661,2.564980354,2.418355269,2.36806537,1.769021721,2.315236764,3.075333788,2.753787249,3.102854002,2.198775697,2.397495955,2.019914529,2.209987292,2.013778008,1.999141832,1.818712169,1.928834604,2.816197728,2.707343495,2.481150381,2.479243474
Jaintia Hills,Meghalaya,17,7,299,0.075497094,0.326583563,0.401249109,0.543652492,0.396842052,0.329746099,0.243033547,0.345936066,0.45662435,0.515241664,0.488875803,0.561080861,0.329029775,0.389979607,0.421041603,0.446247069,0.4138549,0.403106965,0.061379117,0.273027429,0.338285918,0.516658509,0.418226777,0.32694198
Jaipur,Rajasthan,8,12,110,2.095968146,2.455657233,2.222194848,2.17338292,1.990357337,1.807682649,1.706829887,1.58426025,1.760300067,1.927384784,2.38681125,2.64524805,2.268392072,2.497169093,2.454720095,2.328159945,2.178154692,1.903487969,1.670229583,1.5981286,1.82308031,2.482644188,2.110460691,2.200196373
Jaisalmer,Rajasthan,8,16,114,0.15779957,0.37963801,0.404425328,0.474482249,0.415105933,0.383754301,0.377394801,0.354698136,0.422703117,0.40579716,0.372902823,0.437554356,0.220997484,0.266939706,0.333152156,0.383569086,0.368740975,0.320527154,0.293763282,0.261752384,0.359621037,0.391027808,0.320331667,0.209327285
Jajapur,Odisha,21,13,382,1.818825358,2.008078677,2.223104952,2.026498892,1.473052407,1.944889388,1.433705751,1.13051369,0.745303511,2.140861445,2.05794317,2.376681417,2.44449391,2.359026549,2.081223036,2.06483131,2.571191924,1.74219303,1.230517145,2.009201454,1.486625413,1.888580612,1.957379008,1.786715985
Jalandhar,Punjab,3,3,37,2.254628963,2.453539423,2.324058522,2.129869171,2.065420974,1.862029261,1.812105228,1.938255609,2.029945136,2.480258844,2.144188646,2.881380037,2.138786662,2.111585428,2.163257367,2.315380882,2.16484842,1.775027079,1.798735317,1.778737427,1.800201166,3.210896813,2.400309487,2.12012872
Jalaun,Uttar Pradesh,9,34,165,0.593193567,0.895670623,0.84947714,0.905949313,0.875630629,0.76045508,0.610392775,0.578183883,0.634560914,0.76906163,1.033063903,1.163517302,0.90498316,0.789106676,0.885785972,0.939950744,1.084269595,0.713732002,0.472903931,0.459683422,0.59264629,0.885245852,0.872754903,0.764911593
Jalgaon,Maharashtra,27,3,499,0.572297609,0.907403558,0.93039697,0.972448722,0.934126085,0.672340565,0.770999049,0.572155663,0.553211762,0.752841448,0.738472221,0.920145679,0.634825794,0.709556166,0.856624049,0.843201235,0.862314078,0.826462917,0.002584216,0.549086864,0.306633048,0.78778304,0.622496264,0.576620823
Jalna,Maharashtra,27,18,514,0.516101163,0.817495529,0.819750718,0.941640278,0.8894649,0.390712082,0.635292943,0.661290195,0.381178771,0.650452954,0.840328832,0.912109039,0.607762172,0.698046435,0.839649399,0.800571893,0.838571686,0.821885931,0.037586743,0.538556658,0.269409706,0.626369878,0.531394885,0.511008525
Jalor,Rajasthan,8,18,116,0.313260017,0.547311272,0.579392744,0.585901029,0.514267407,0.48252119,0.410257723,0.379231895,0.528677774,0.510100124,0.533226039,0.628754223,0.342815601,0.449221232,0.514972077,0.555220581,0.509471905,0.454495129,0.38500244,0.298613617,0.430400679,0.486812636,0.424428078,0.323219895
Jalpaiguri,West Bengal,19,2,328,0.621125004,0.856673031,0.978669582,0.939859566,0.727390902,0.569158017,0.33156786,0.611595885,0.720739736,0.850112407,0.852606941,1.203431985,0.759146315,0.829368051,0.825876935,0.876084197,0.723457546,0.834423946,0.573666348,0.661568168,0.728011764,1.253885929,0.923993409,0.79508238
Jammu,Jammu & Kashmir,1,21,21,3.60185871,4.117782671,4.06176164,3.73054287,3.12158817,2.541175625,2.379705194,2.564622504,2.739904725,4.172968722,3.643062195,4.574586554,3.701185509,4.10122955,3.887159807,3.478703937,3.07929804,2.113267123,1.710923962,2.014176703,2.469357361,4.733265322,3.887613698,3.879395109
Jamnagar,Gujarat,24,10,477,1.55230372,1.690665113,1.711042038,1.671703334,1.514833811,1.601551691,0.986757881,1.107605003,1.044360521,1.44501327,1.439538164,1.488322847,1.603432486,1.820013091,1.636393687,1.813735406,1.7828001,1.50049438,1.413972872,1.062341175,1.437675914,1.345974942,1.420338921,1.466571512
Jamtara,Jharkhand,20,18,363,0.750852864,1.091664496,1.03268012,1.019647352,0.877230902,0.669952256,0.521368272,0.511889105,0.69157335,0.855045572,1.087045355,1.406844618,0.809169921,1.007652994,0.911131726,0.712141926,0.773372395,0.841440971,0.49883789,0.555547959,0.586369356,1.062922091,0.894120008,0.909903428
Jamui,Bihar,10,36,238,0.775923538,1.06825568,1.0314603,1.092824227,0.928496297,0.562113224,0.537640413,0.869051569,0.816500509,0.868601607,1.089463874,1.522944855,0.81514169,0.89417858,0.836274572,0.75540656,0.928798825,0.902272146,0.520580801,0.630317845,0.672780188,1.162348734,0.990342737,0.81371713
Janjgir-champa,Chhattisgarh,22,6,405,1.03757252,1.445236431,1.323000974,1.303684859,1.260423576,0.829879857,0.679056835,0.103711044,0.859344355,1.164636751,1.483569338,1.640606356,1.365355033,1.357579195,1.247146377,1.211604456,1.517591004,1.097127894,0.180732659,0.667508856,0.663759818,1.506337217,1.323504133,1.385371464
Jashpur,Chhattisgarh,22,3,402,0.264454081,0.5027,0.544918367,0.644374488,0.60417891,0.415959523,0.344322449,0.248262245,0.055284694,0.488835714,0.600772789,0.686138775,0.349393537,0.384941496,0.455789796,0.592339455,0.629522107,0.471349999,0.285954422,0.270380612,0.393732312,0.532832312,0.460521088,0.382067687
Jaunpur,Uttar Pradesh,9,63,194,1.251840279,1.691502942,1.659313842,1.655844298,1.450600506,0.830549786,1.158167376,1.095750992,1.126071582,1.333173357,1.685093545,2.129103784,1.533993491,1.557012298,1.629562658,1.492783864,1.71556438,1.437427149,1.027478347,0.836615627,0.964583472,1.382503947,1.558846356,1.402469496
Jhabua,Madhya Pradesh,23,47,464,0.603389957,1.020887804,1.03629383,1.054348349,0.901600573,0.555556957,0.526632998,0.42696241,0.189251075,0.784070587,0.808288665,0.912088377,0.726814348,0.861575322,1.095125393,1.227564418,1.167830702,0.940703585,0.344259397,0.358104448,0.445057101,0.736567,0.563022094,0.582210042
Jhajjar,Haryana,6,15,83,1.71524544,2.413546759,2.097626115,2.237980209,1.893807722,1.780791618,1.821682189,1.875704308,2.079938881,2.234434419,2.459430538,2.630267751,2.082947224,2.018456539,2.194737098,2.277806559,2.283785409,1.768127666,2.017359334,1.644742918,1.88259313,2.366309662,2.033342062,2.142688201
Jhalawar,Rajasthan,8,31,129,0.663604197,1.036071327,0.97296243,1.051533992,0.866070702,0.436235595,0.692997719,0.575188781,0.538138096,0.782970237,0.971485274,0.998948189,0.787250867,0.826704037,0.94032541,1.024861496,1.101653914,0.835117578,0.507646232,0.477412323,0.546013553,0.781310701,0.707457918,0.731721995
Jhansi,Uttar Pradesh,9,35,166,1.011208303,1.428512708,1.250111059,1.375201511,1.227941377,1.051618959,0.955795358,0.819063047,0.851207159,1.107990991,1.450699946,1.516537669,1.299509197,1.239169147,1.36878826,1.423232958,1.681028929,1.151992213,0.719122967,0.664165713,0.876580794,1.204648499,1.209219143,1.119782459
Jharsuguda,Odisha,21,2,371,1.401924779,1.723562762,1.838842502,1.866365772,1.677714151,1.172487071,1.061991536,0.124981664,1.09326751,1.445256229,1.790111893,1.863213915,1.653818526,1.705753642,1.737946403,1.60907099,1.911136812,1.597138693,0.505749882,0.993467795,1.608799245,1.591412316,1.551112363,1.560186177
Jhunjhunun,Rajasthan,8,5,103,0.70763015,1.059420632,0.983402746,0.978639412,0.895398913,0.777789203,0.73471287,0.796875118,0.875815713,0.971641328,1.045592781,1.107773235,0.888925582,1.097245927,1.000633663,1.029253273,0.96969275,0.784125198,0.768324815,0.710220695,0.817189715,1.122850846,0.987950494,0.840979239
Jodhpur,Rajasthan,8,15,113,0.795613127,1.064939581,1.010242003,0.953057939,0.884544776,0.834555906,0.738635755,0.678354002,0.867482885,0.87126776,1.033426385,1.150117905,0.874340932,0.985880654,0.995590533,0.979665778,0.870884838,0.785161755,0.731869843,0.600040585,0.779580927,0.982497112,0.912774179,0.812807317
Jorhat,Assam,18,13,312,0.360241955,0.615590526,0.601348953,0.61619765,0.47231167,0.489442671,0.093953652,0.432090143,0.53200715,0.584214121,0.677971144,0.733801072,0.535363253,0.557618743,0.540478804,0.563312053,0.505167262,0.491915219,0.324355847,0.381274259,0.467923263,0.628373979,0.576397471,0.481052094
Junagadh,Gujarat,24,12,479,0.829567734,0.998663884,1.027211742,1.05025738,0.994484754,0.796396419,0.611184629,0.509394297,0.596409446,0.793972645,0.892273253,0.965506078,0.82364531,0.94128184,0.929125337,0.988366701,0.975466759,0.899213141,0.677997635,0.541462755,0.539705229,0.74032661,0.73048871,0.79887471
Jyotiba Phule Nagar,Uttar Pradesh,9,6,137,1.128492561,1.613689255,1.367798346,1.401106611,1.273547107,1.249191734,1.138130578,1.108677685,1.149340495,1.30374628,1.387333057,1.830802478,1.518400826,1.389984297,1.623244627,1.58560909,1.333857023,1.161784297,1.237583469,1.228272727,1.311563636,1.789386777,1.543751239,1.43278099
Kachchh,Gujarat,24,1,468,0.40776029,0.606601975,0.670491899,0.700011872,0.639606771,0.67355136,0.497722714,0.417316586,0.528883126,0.593345456,0.582124232,0.639121392,0.410835025,0.524063187,0.547095967,0.630392159,0.58760975,0.538872928,0.501205299,0.435817145,0.665112171,0.543547076,0.506113149,0.421713913
Kaimur (bhabua),Bihar,10,31,233,0.57254308,0.97535248,0.915791123,1.041514359,0.892274442,0.305539889,0.629744125,0.748798375,0.838161299,0.821597331,0.970012184,1.12981375,0.707985495,0.773391934,0.810155497,1.242422397,1.818958515,0.864764723,0.530401508,0.462632434,0.596184508,0.833399478,0.793996518,0.687497534
Kaithal,Haryana,6,5,73,0.986095785,1.365005257,1.248784887,1.364758515,1.137398268,1.040669849,1.01282016,1.020952187,1.163378367,1.295230159,1.28646064,1.563943045,1.210810613,1.127501819,1.180390745,1.393301512,1.209712806,1.002998948,0.963387265,0.935548094,1.010810614,1.550332497,1.391363158,1.160622116
Kalahandi,Odisha,21,26,395,0.21319842,0.482685102,0.517321779,0.629439529,0.577833311,0.408138652,0.257586339,0.097822098,0.491681916,0.487347011,0.537377596,0.58046693,0.331823372,0.42309545,0.473653371,0.533051612,0.505530266,0.439783866,0.085979865,0.209252453,0.206730216,0.453781063,0.390433032,0.313489486
Kamrup,Assam,18,22,321,0.637711314,0.891613009,1.026803126,0.947526496,0.707292659,0.606983306,0.195372946,0.553386327,0.64634605,0.837119103,0.887409909,0.989173291,0.80686407,0.826927662,0.838941441,0.837268812,0.686196342,0.760186803,0.295494171,0.505558426,0.65231452,0.902337705,0.811615659,0.714733704
Kamrup Metropolitan,Assam,18,23,322,1.784825663,1.985425889,2.141942364,1.974672823,1.825478425,1.641396273,0.471572998,1.467777424,1.621857983,1.925053335,2.195244388,2.502595124,2.060926606,2.124422864,1.969635409,1.91961312,1.690536538,1.771786339,1.100652761,1.555268267,1.734008915,2.395432253,2.088434962,2.040671867
Kancheepuram,Tamil Nadu,33,3,604,3.666251238,4.180371405,4.006989093,3.615721628,3.363839809,3.461301723,2.793732083,1.166264761,2.278955196,3.710002254,3.482163526,3.42924502,3.839584871,3.69617867,4.106599207,3.907428558,3.720487696,3.64112954,3.480479129,2.386181375,3.84679392,3.571574417,3.259277923,3.39658433
Kandhamal,Odisha,21,21,390,0.03492931,0.295861268,0.379065545,0.517392214,0.404960534,0.3000005,0.231908878,0.220602988,0.390281261,0.385177849,0.329524654,0.390418145,0.103710346,0.202652495,0.256405555,0.377922516,0.324300095,0.31833017,0.050687166,0.214936554,0.172123945,0.299105511,0.218408103,0.126542439
Kangra,Himachal Pradesh,2,2,24,0.328864026,0.596054923,0.517168648,0.504465387,0.544250523,0.536389612,0.491633398,0.473397113,0.500424639,0.59738637,0.569299789,0.6978358,0.429784502,0.428059564,0.543061153,0.554950734,0.544783548,0.505476448,0.398103744,0.417038014,0.447465196,0.669385607,0.530821308,0.456825695
Uttar Bastar Kanker,Chhattisgarh,22,14,413,0.158049602,0.427238464,0.449670401,0.559246502,0.513738507,0.103237755,0.261494871,0.175024978,0.408286973,0.430495729,0.44781105,0.542613142,0.213747081,0.323570605,0.448503946,0.486390966,0.491381063,0.358491235,0.010230867,0.288956812,0.161292382,0.426630997,0.31626563,0.264303704
Kannauj,Uttar Pradesh,9,29,160,1.018738256,1.309289003,1.309196904,1.300899797,1.152727941,1.166988396,0.938404862,0.964053232,1.00658961,1.238137779,1.331562902,1.530562718,1.392412967,1.324382943,1.477983052,1.443932584,1.431282923,1.079047706,0.819613188,0.808028181,0.813408545,1.388811014,1.357019709,1.121586847
Kanniyakumari,Tamil Nadu,33,28,629,1.31676559,1.769027047,1.452386677,1.457702228,1.212632105,1.22892687,0.120175307,1.827776109,1.23218257,1.392342848,1.581028048,1.387207614,1.37251941,1.41423992,1.511814426,1.43421738,1.430757576,1.369695717,1.318424742,0.903304532,1.247076132,1.161616579,1.132731029,1.786870773
Kannur,Kerala,32,2,589,0.443596566,0.729506172,0.718593727,0.683290761,0.346165034,0.350508017,0.056328225,0.069280545,0.535173122,0.568335461,0.613368809,0.755053213,0.423098482,0.5249106,0.646940542,0.621959699,0.638783879,0.754675037,0.566421172,0.095569036,0.423717185,0.528430538,0.50709238,0.489018022
Kanpur Dehat,Uttar Pradesh,9,32,163,0.867620837,1.197992003,1.158134621,1.163492063,1.09682838,1.064582289,0.871017424,0.854021361,0.849699247,1.080012531,1.205546604,1.306008473,1.08965867,1.068100608,1.26973147,1.23174424,1.276369495,0.985328797,0.733484305,0.66333751,0.719861557,1.144849624,1.098636472,0.984730875
Kanpur Nagar,Uttar Pradesh,9,33,164,3.216545649,3.90248065,3.733860116,3.345243594,3.204321943,3.062106914,2.621060462,2.519844499,2.831360781,3.262080885,3.788406302,4.2785004,3.692477976,3.599174452,4.045463163,3.647942473,3.454349308,3.072531365,2.655599971,2.307410571,2.551017083,3.57960758,3.300446476,3.311681124
Kansiram Nagar,Uttar Pradesh,9,71,202,0.746791232,1.277131131,0.994271919,1.04865585,0.944666859,0.966875241,0.814609887,0.718211663,0.857303012,1.00654886,1.04065083,1.202893974,1.132553108,0.993469486,1.099883159,1.057170722,1.064086519,0.809061413,0.623987059,0.594692931,0.724413865,1.138053302,1.163806488,0.948132483
Kapurthala,Punjab,3,2,36,1.391532604,1.659233145,1.620923533,1.521761006,1.48080547,1.321692596,1.26129979,1.385603001,1.476205451,1.808937437,1.546853138,1.896869689,1.392969215,1.338892197,1.384489682,1.498245614,1.543264923,1.138688071,1.206508882,1.12797749,1.188263268,1.957237118,1.748656074,1.408357056
Karbi Anglong,Assam,18,15,314,0.148675705,0.416702006,0.511128514,0.492213438,0.410399321,0.339151121,0.097543497,0.321899819,0.448738133,0.395656977,0.426009383,0.466144953,0.261071441,0.299377932,0.336860293,0.363250526,0.353768793,0.323851169,0.200798271,0.220731225,0.305021241,0.425323409,0.326442872,0.229275978
Kargil,Jammu & Kashmir,1,4,4,0.219393414,0.395253691,0.322203193,0.356246579,0.391342377,0.306127293,0.3102265,0.289928167,0.313019185,0.330505948,0.464197452,0.453675609,0.295056715,0.277068547,0.397757484,0.306582802,0.31864089,0.164360007,0.244424551,0.210586745,0.250276818,0.421937129,0.430945077,0.344827947
Karimganj,Assam,18,18,317,0.417118149,0.730783496,0.774271723,0.807314023,0.583538236,0.431862887,0.136829547,0.373091268,0.576212751,0.577032714,0.750506355,0.863640341,0.619529068,0.699184205,0.659395707,0.560546988,0.480161491,0.480363616,0.177892269,0.33335174,0.378575744,0.752191081,0.658449676,0.546363825
Karimnagar,Andhra Pradesh,28,3,534,0.834836915,1.227152507,1.229929204,1.230485329,1.223168713,1.035254008,0.605053565,0.511418457,0.690987376,1.086084442,1.211014158,1.334105083,0.89939031,0.962247696,1.181418628,1.108286762,1.151119583,0.533411975,0.008840328,1.011914363,0.313386216,1.095604742,0.960940464,0.9420261
Karnal,Haryana,6,6,74,1.630529844,2.078361789,1.868255257,1.9395781,2.410762668,1.654942148,1.715916466,1.639892761,1.771858332,2.012169464,2.119200648,2.527694368,2.030563708,1.89012911,1.999804569,2.240718217,1.86780302,1.635278678,1.556470297,1.627171581,1.83584662,2.399928036,2.151753211,1.970310427
Karur,Tamil Nadu,33,12,613,0.838840159,1.191599854,1.1316361,1.10290685,1.123006885,1.122545124,0.760700253,0.482464661,1.170715476,0.978527726,0.955662195,1.273963029,0.794558897,0.845480971,1.117765131,1.078700254,1.128951069,1.029175788,1.172416817,0.766384196,0.929955055,0.98268213,0.863476621,0.869125045
Kasaragod,Kerala,32,1,588,0.415035619,0.67482403,0.68357682,0.671351407,0.579224879,0.16814673,0.035924508,0.113787347,0.50383732,0.506079745,0.569795853,0.669111111,0.373004784,0.465201488,0.616529505,0.601212121,0.625770335,0.660304093,0.528515682,0.285114301,0.422182881,0.508141414,0.480839979,0.433291866
Kathua,Jammu & Kashmir,1,7,7,0.801503569,1.107051961,1.071514314,0.969053649,0.985741038,0.866233785,0.727032004,0.800142758,0.855943663,1.211312457,1.022665592,1.358194795,1.077111827,1.036901527,1.086014275,1.039937831,1.053889016,0.765352675,0.693363266,0.678907821,0.769471179,1.254320361,1.141871978,1.001571878
